University of Rhode Island,,['https://web.uri.edu/nrs/'],,,,,['https://web.uri.edu/nrs/'],,,,"['INVALID: 404', 'https://web.uri.edu/psych/']",,,['https://web.uri.edu/cs/'],,['https://web.uri.edu/ecbe/'],,,['https://web.uri.edu/ecbe/'],['https://web.uri.edu/mcise/'],,['https://web.uri.edu/mcise/'],"['INVALID: 404', 'https://web.uri.edu/geosciences/']",['https://web.uri.edu/gso/'],['https://web.uri.edu/nursing/'],,,,['https://web.uri.edu/math/'],['https://web.uri.edu/cs/'],,"['INVALID: 404', 'https://web.uri.edu/chm/']",['https://web.uri.edu/physics/'],"['INVALID: 404', 'https://web.uri.edu/psych/']","['INVALID: 404', 'https://web.uri.edu/psych/']","['INVALID: 404', 'https://web.uri.edu/psych/']",,['https://web.uri.edu/economics/'],['https://web.uri.edu/politicalscience/'],,,['https://web.uri.edu/business/'],['https://web.uri.edu/education/'],['https://web.uri.edu/education/'],['https://web.uri.edu/education/'],['https://web.uri.edu/education/'],['https://web.uri.edu/english/'],['https://web.uri.edu/languages/'],['https://web.uri.edu/history/'],['https://web.uri.edu/philosophy/'],['https://web.uri.edu/music/'],,
University of Rochester,,,['https://www.urmc.rochester.edu/biochemistry-biophysics/people.aspx'],['https://www.sas.rochester.edu/bio/people/faculty'],"['INVALID: 404', 'https://www.urmc.rochester.edu/biostatistics-and-computational-biology/people.aspx']","['https://www.urmc.rochester.edu/neuroscience/people.aspx', 'INVALID: 404', 'https://www.urmc.rochester.edu/biomedical-genetics/people.aspx']","['https://www.sas.rochester.edu/bio/people/faculty', 'https://www.urmc.rochester.edu/public-health-sciences/people.aspx']","['INVALID: 404', 'https://www.urmc.rochester.edu/biomedical-genetics/people.aspx']",['https://www.urmc.rochester.edu/microbiology-immunology/people.aspx'],"['https://www.sas.rochester.edu/bio/people/faculty', 'https://www.urmc.rochester.edu/biochemistry-biophysics/people.aspx']","['https://www.urmc.rochester.edu/neuroscience/people.aspx', 'https://www.sas.rochester.edu/bcs/people/faculty']",['https://www.urmc.rochester.edu/pharmacology-physiology/people.aspx'],"['https://www.urmc.rochester.edu/pharmacology-physiology/people.aspx', 'INVALID: 404', 'https://www.urmc.rochester.edu/pathology-labs/people.aspx', 'https://www.urmc.rochester.edu/cancer-institute/research/faculty.aspx']",['https://www.cs.rochester.edu/people'],,['https://hajim.rochester.edu/bme/people/faculty'],['https://hajim.rochester.edu/che/people/faculty'],,['https://hajim.rochester.edu/ece/people/faculty'],,,['https://hajim.rochester.edu/me/people/faculty'],['https://www.sas.rochester.edu/ees/people/faculty'],,"['INVALID: 404', 'https://son.rochester.edu/people']",,['https://www.urmc.rochester.edu/public-health-sciences/people.aspx'],,['https://www.sas.rochester.edu/mth/people/faculty'],,"['INVALID: 404', 'https://www.sas.rochester.edu/phy/people/faculty']",['https://www.sas.rochester.edu/chm/people/faculty'],"['INVALID: 404', 'https://www.sas.rochester.edu/phy/people/faculty']",['https://www.sas.rochester.edu/psy/people/faculty'],['https://www.warner.rochester.edu/directory'],['https://www.sas.rochester.edu/psy/people/faculty'],['https://www.sas.rochester.edu/ant/people/faculty'],['https://www.sas.rochester.edu/eco/people/faculty'],['https://www.sas.rochester.edu/psc/people/faculty'],,,"['INVALID: 404', 'https://simon.rochester.edu/faculty-and-research/faculty-directory']",['https://www.warner.rochester.edu/directory'],['https://www.warner.rochester.edu/directory'],['https://www.warner.rochester.edu/directory'],['https://www.warner.rochester.edu/directory'],['https://www.sas.rochester.edu/eng/people/faculty'],['https://www.sas.rochester.edu/mlc/people/faculty'],['https://www.sas.rochester.edu/his/people/faculty'],"['https://www.sas.rochester.edu/phl/people/faculty', 'https://www.sas.rochester.edu/rel/people/faculty']",['https://www.esm.rochester.edu/faculty'],,
University of South Carolina-Columbia,,['https://sc.edu/study/colleges_schools/artsandsciences/earth_ocean_and_environment/our_people/index.php'],"['INVALID: 404', 'https://sc.edu/study/colleges_schools/artsandsciences/chemistry_and_biochemistry/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],"['https://sc.edu/study/colleges_schools/public_health/faculty-staff/index.php', 'https://sc.edu/study/colleges_schools/artsandsciences/statistics/our_people/index.php', 'https://sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],"['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php', 'https://sc.edu/study/colleges_schools/public_health/faculty-staff/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],"['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php', 'https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php']",['https://sc.edu/study/colleges_schools/pharmacy/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/mechanical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/biomedical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/chemical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/civil_and_environmental_engineering/our_people/index.php'],"['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/electrical_engineering/our_people/index.php', 'https://sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php']","['INVALID: 404', 'https://sc.edu/study/colleges_schools/engineering_and_computing/departments/industrial_engineering/our_people/index.php']",,['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/mechanical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/earth_ocean_and_environment/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/earth_ocean_and_environment/our_people/index.php'],['https://sc.edu/study/colleges_schools/nursing/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/pharmacy/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/public_health/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/mathematics/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/mathematics/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/statistics/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/physics_and_astronomy/our_people/index.php'],"['INVALID: 404', 'https://sc.edu/study/colleges_schools/artsandsciences/chemistry_and_biochemistry/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/physics_and_astronomy/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/anthropology/our_people/index.php'],"['INVALID: 404', 'https://sc.edu/study/colleges_schools/artsandsciences/economics/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/political_science/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/political_science/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/sociology/our_people/index.php'],['https://sc.edu/study/colleges_schools/moore/directory/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/english_language_and_literature/our_people/index.php'],"['INVALID: 404', 'https://sc.edu/study/colleges_schools/artsandsciences/languages_literatures_and_cultures/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/history/our_people/index.php'],"['https://sc.edu/study/colleges_schools/artsandsciences/philosophy/our_people/index.php', 'https://sc.edu/study/colleges_schools/artsandsciences/religious_studies/our_people/index.php']",['https://sc.edu/study/colleges_schools/music/faculty-staff/index.php'],"['INVALID: 404', 'https://sc.edu/study/colleges_schools/cic/journalism_and_mass_communications/faculty-staff/index.php']",['https://sc.edu/study/colleges_schools/socialwork/faculty-staff/index.php']
University of South Florida,,['https://www.usf.edu/arts-sciences/departments/geosciences/people/index.aspx'],['https://health.usf.edu/medicine/molecularmedicine/faculty'],"['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/integrative-biology/people/index.aspx']",['https://health.usf.edu/publichealth/epibio/faculty'],"['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx']","['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/integrative-biology/people/index.aspx', 'https://health.usf.edu/publichealth/epibio/faculty']","['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx', 'https://health.usf.edu/medicine/molecularmedicine/faculty']","['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx']","['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx', 'https://health.usf.edu/medicine/molecularmedicine/faculty']",['https://health.usf.edu/medicine/psychiatry/faculty'],['https://health.usf.edu/medicine/mpp/faculty'],"['https://health.usf.edu/medicine/mpp/faculty', 'https://health.usf.edu/medicine/pathology/faculty']",['https://www.usf.edu/engineering/cse/people/index.aspx'],,"['INVALID: 404', 'https://www.usf.edu/engineering/med/people/index.aspx']","['INVALID: 404', 'https://www.usf.edu/engineering/cbe/people/index.aspx']","['INVALID: 404', 'https://www.usf.edu/engineering/cee/people/index.aspx']","['INVALID: 404', 'https://www.usf.edu/engineering/ee/people/index.aspx']",['https://www.usf.edu/engineering/imse/people/index.aspx'],"['INVALID: 404', 'https://www.usf.edu/engineering/cbe/people/index.aspx']",['https://www.usf.edu/engineering/me/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/geosciences/people/index.aspx'],['https://www.usf.edu/marine-science/faculty/index.aspx'],['https://health.usf.edu/nursing/faculty'],['https://health.usf.edu/pharmacy/faculty'],['https://health.usf.edu/publichealth/facultystaff'],['https://www.usf.edu/arts-sciences/departments/mathematics-statistics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/mathematics-statistics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/mathematics-statistics/people/index.aspx'],,"['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/chemistry/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/physics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/psychology/people/index.aspx'],"['INVALID: 404', 'https://www.usf.edu/cbcs/rmhc/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/psychology/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/anthropology/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/economics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/school-of-interdisciplinary-global-studies/people/index.aspx'],"['INVALID: 404', 'https://www.usf.edu/arts-sciences/schools/public-affairs/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/sociology/people/index.aspx'],"['INVALID: 404', 'https://www.usf.edu/business/contacts/faculty.aspx']","['INVALID: 404', 'https://www.usf.edu/education/areas-of-study/educational-leadership/faculty.aspx']","['INVALID: 404', 'https://www.usf.edu/education/areas-of-study/measurement-and-research/faculty.aspx']","['INVALID: 404', 'https://www.usf.edu/education/teaching-learning/faculty.aspx']","['INVALID: 404', 'https://www.usf.edu/education/faculty-staff.aspx']",['https://www.usf.edu/arts-sciences/departments/english/people/index.aspx'],"['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/world-languages/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/history/people/index.aspx'],"['INVALID: 404', 'https://www.usf.edu/arts-sciences/departments/philosophy/people/index.aspx', 'https://www.usf.edu/arts-sciences/departments/religious-studies/people/index.aspx']","['INVALID: 404', 'https://www.usf.edu/arts/music/faculty/index.aspx', 'INVALID: 404', 'https://www.usf.edu/arts/theatre-dance/faculty/index.aspx']",['https://www.usf.edu/arts-sciences/departments/communication/people/index.aspx'],"['INVALID: 404', 'https://www.usf.edu/arts-sciences/schools/public-affairs/people/index.aspx', 'INVALID: 404', 'https://www.usf.edu/cbcs/social-work/people/index.aspx']"
University of Southern California,,,['https://dornsife.usc.edu/chemistry/faculty/'],['https://dornsife.usc.edu/bisc/faculty/'],['https://dornsife.usc.edu/mcb/faculty/'],['https://keck.usc.edu/integrative-anatomical-sciences/faculty/'],"['INVALID: 404', 'https://dornsife.usc.edu/eeb/faculty/', 'https://keck.usc.edu/population-public-health-sciences/faculty/']",['https://dornsife.usc.edu/mcb/faculty/'],['https://keck.usc.edu/molecular-microbiology-and-immunology/faculty/'],['https://dornsife.usc.edu/mcb/faculty/'],['https://ngp.usc.edu/faculty/'],['https://mann.usc.edu/faculty/'],['https://keck.usc.edu/pathology/faculty/'],['https://www.cs.usc.edu/directory/'],['https://ame.usc.edu/directory/'],['https://bme.usc.edu/directory/'],['https://chems.usc.edu/directory/'],['https://cee.usc.edu/directory/'],"['INVALID: 500', 'https://ece.usc.edu/directory/']",['https://ise.usc.edu/directory/'],['https://chems.usc.edu/directory/'],['https://ame.usc.edu/directory/'],['https://dornsife.usc.edu/earth/people/'],"['https://dornsife.usc.edu/wrigley/people/', 'https://dornsife.usc.edu/earth/people/']","['INVALID: 404', 'https://dworakpeck.usc.edu/nursing/faculty']",['https://mann.usc.edu/faculty/'],['https://keck.usc.edu/population-public-health-sciences/faculty/'],['https://dornsife.usc.edu/mathematics/faculty/'],['https://dornsife.usc.edu/mathematics/faculty/'],,"['INVALID: 404', 'https://dornsife.usc.edu/physics-astronomy/people/']",['https://dornsife.usc.edu/chemistry/faculty/'],"['INVALID: 404', 'https://dornsife.usc.edu/physics-astronomy/people/']",['https://dornsife.usc.edu/psyc/faculty/'],['https://dornsife.usc.edu/psyc/faculty/'],['https://dornsife.usc.edu/psyc/faculty/'],['https://dornsife.usc.edu/anth/faculty/'],['https://dornsife.usc.edu/econ/faculty/'],"['INVALID: 404', 'https://dornsife.usc.edu/posc/faculty/', 'INVALID: 404', 'https://dornsife.usc.edu/ir/faculty/']","['INVALID: 404', 'https://priceschool.usc.edu/faculty-and-research/faculty-directory/']",['https://dornsife.usc.edu/soci/faculty/'],['https://www.marshall.usc.edu/people/faculty'],"['INVALID: 404', 'https://rossier.usc.edu/faculty/']","['INVALID: 404', 'https://rossier.usc.edu/faculty/']","['INVALID: 404', 'https://rossier.usc.edu/faculty/']","['INVALID: 404', 'https://rossier.usc.edu/faculty/']",['https://dornsife.usc.edu/english/faculty/'],['https://dornsife.usc.edu/ealc/faculty/'],"['INVALID: 404', 'https://dornsife.usc.edu/history/faculty/']","['INVALID: 404', 'https://dornsife.usc.edu/philosophy/faculty/', 'https://dornsife.usc.edu/religion/faculty/']","['https://music.usc.edu/faculty/', 'https://dramaticarts.usc.edu/faculty/']",['https://annenberg.usc.edu/communication/faculty'],"['INVALID: 404', 'https://priceschool.usc.edu/faculty-and-research/faculty-directory/', 'INVALID: 404', 'https://dworakpeck.usc.edu/faculty']"
University of Southern Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas Southwestern Medical Center,,,"['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/biochemistry/faculty/', 'https://www.utsouthwestern.edu/education/medical-school/departments/biophysics/faculty/']",,"['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/bioinformatics/faculty/', 'INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/']","['https://www.utsouthwestern.edu/education/medical-school/departments/cell-biology/faculty/', 'INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/developmental-biology/faculty/']","['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/', 'INVALID: 404', 'https://www.utsouthwestern.edu/education/public-health/faculty/']","['INVALID: 404', 'https://www.utsouthwestern.edu/education/graduate-school/programs/genetics-development-disease/faculty/']","['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/microbiology/faculty/', 'https://www.utsouthwestern.edu/education/medical-school/departments/immunology/faculty/']","['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/molecular-biology/faculty/']","['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/neuroscience/faculty/']",['https://www.utsouthwestern.edu/education/medical-school/departments/pharmacology/faculty/'],"['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/physiology/faculty/', 'https://www.utsouthwestern.edu/education/medical-school/departments/pathology/faculty/', 'INVALID: 404', 'https://www.utsouthwestern.edu/education/graduate-school/programs/cancer-biology/faculty/']",,,"['INVALID: 404', 'https://www.utsouthwestern.edu/education/graduate-school/programs/biomedical-engineering/faculty/']",,,,,,,,,,,"['INVALID: 404', 'https://www.utsouthwestern.edu/education/public-health/faculty/']",,,"['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/']",,,,,,,,,,,"['INVALID: 404', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/']",,,,,,,,,,,,
University of Toledo,,['https://www.utoledo.edu/nsm/envsciences/'],['https://www.utoledo.edu/med/depts/biochemistry-and-cancer-biology/'],['https://www.utoledo.edu/nsm/biological-sciences/'],,,['https://www.utoledo.edu/nsm/biological-sciences/'],['https://www.utoledo.edu/nsm/biological-sciences/'],['https://www.utoledo.edu/med/depts/medical-microbiology-immunology/'],['https://www.utoledo.edu/nsm/biological-sciences/'],['https://www.utoledo.edu/med/depts/neurosciences/'],['https://www.utoledo.edu/med/depts/physiology-and-pharmacology/'],"['https://www.utoledo.edu/med/depts/physiology-and-pharmacology/', 'https://www.utoledo.edu/med/depts/pathology/', 'https://www.utoledo.edu/med/depts/biochemistry-and-cancer-biology/']",['https://www.utoledo.edu/engineering/electrical-engineering-computer-science/'],,['https://www.utoledo.edu/engineering/bioengineering/'],['https://www.utoledo.edu/engineering/chemical-engineering/'],['https://www.utoledo.edu/engineering/civil-environmental-engineering/'],['https://www.utoledo.edu/engineering/electrical-engineering-computer-science/'],['https://www.utoledo.edu/engineering/mechanical-industrial-manufacturing-engineering/'],['https://www.utoledo.edu/engineering/mechanical-industrial-manufacturing-engineering/'],['https://www.utoledo.edu/engineering/mechanical-industrial-manufacturing-engineering/'],['https://www.utoledo.edu/nsm/envsciences/'],['https://www.utoledo.edu/nsm/lec/'],['https://www.utoledo.edu/nursing/'],['https://www.utoledo.edu/pharmacy/'],,['https://www.utoledo.edu/nsm/mathematics-and-statistics/'],['https://www.utoledo.edu/nsm/mathematics-and-statistics/'],['https://www.utoledo.edu/nsm/mathematics-and-statistics/'],['https://www.utoledo.edu/nsm/physics-astronomy/'],['https://www.utoledo.edu/nsm/chemistry/'],['https://www.utoledo.edu/nsm/physics-astronomy/'],['https://www.utoledo.edu/al/psychology/'],,['https://www.utoledo.edu/al/psychology/'],['https://www.utoledo.edu/al/sociology-anthropology/'],['https://www.utoledo.edu/al/economics/'],['https://www.utoledo.edu/al/political-science/'],['https://www.utoledo.edu/al/political-science/'],['https://www.utoledo.edu/al/sociology-anthropology/'],['https://www.utoledo.edu/business/'],,,,,['https://www.utoledo.edu/al/english/'],,['https://www.utoledo.edu/al/history/'],['https://www.utoledo.edu/al/philosophy/'],"['https://www.utoledo.edu/al/music/', 'https://www.utoledo.edu/al/theatre-and-film/']",['https://www.utoledo.edu/al/communication/'],['https://www.utoledo.edu/al/political-science/']
University of Utah,,,"['INVALID: 500', 'https://biochem.utah.edu']","['INVALID: 500', 'https://www.biology.utah.edu']","['INVALID: 404', 'https://uofuhealth.utah.edu/biomedical-informatics', 'INVALID: 404', 'https://uofuhealth.utah.edu/population-health-sciences']","['INVALID: 404', 'https://uofuhealth.utah.edu/neurobiology']","['INVALID: 500', 'https://www.biology.utah.edu', 'https://medicine.utah.edu/internal-medicine/epidemiology']","['INVALID: 404', 'https://uofuhealth.utah.edu/human-genetics']",,,"['INVALID: 404', 'https://uofuhealth.utah.edu/neurobiology']",['https://pharmacy.utah.edu/pharmtox'],"['INVALID: 404', 'https://uofuhealth.utah.edu/pathology', 'INVALID: 404', 'https://uofuhealth.utah.edu/oncological-sciences']","['INVALID: 500', 'https://www.cs.utah.edu']",,"['INVALID: 500', 'https://www.bme.utah.edu']","['INVALID: 500', 'https://www.che.utah.edu']","['INVALID: 500', 'https://www.cee.utah.edu']","['INVALID: 500', 'https://www.ece.utah.edu']",,"['INVALID: 500', 'https://www.mse.utah.edu', 'INVALID: 500', 'https://www.mining.utah.edu']","['INVALID: 500', 'https://www.mech.utah.edu']","['INVALID: 500', 'https://www.earth.utah.edu']","['INVALID: 500', 'https://www.atmos.utah.edu']","['INVALID: 500', 'https://nursing.utah.edu']","['INVALID: 500', 'https://pharmacy.utah.edu/molecular-pharmaceutics']",['https://medicine.utah.edu/dfpm/public-health'],"['INVALID: 500', 'https://www.math.utah.edu']","['INVALID: 500', 'https://www.math.utah.edu']",,"['INVALID: 500', 'https://www.physics.utah.edu']","['INVALID: 500', 'https://chem.utah.edu']","['INVALID: 500', 'https://www.physics.utah.edu']","['INVALID: 500', 'https://psych.utah.edu']","['INVALID: 500', 'https://ed-psych.utah.edu']","['INVALID: 500', 'https://psych.utah.edu']","['INVALID: 500', 'https://anthro.utah.edu']","['INVALID: 500', 'https://economics.utah.edu']","['INVALID: 500', 'https://politicalscience.utah.edu']","['INVALID: 500', 'https://publicpolicy.utah.edu']","['INVALID: 500', 'https://sociology.utah.edu']","['INVALID: 500', 'https://eccles.utah.edu']","['INVALID: 500', 'https://elp.utah.edu']","['INVALID: 500', 'https://ed-psych.utah.edu']","['INVALID: 500', 'https://uite.utah.edu']","['INVALID: 500', 'https://ecs.utah.edu']","['INVALID: 500', 'https://english.utah.edu']","['INVALID: 500', 'https://languages.utah.edu']","['INVALID: 500', 'https://history.utah.edu']","['INVALID: 500', 'https://philosophy.utah.edu', 'INVALID: 500', 'https://religious-studies.utah.edu']","['INVALID: 500', 'https://music.utah.edu']","['INVALID: 500', 'https://communication.utah.edu']","['INVALID: 500', 'https://mpa.utah.edu', 'INVALID: 500', 'https://socialwork.utah.edu']"
University of Vermont,"['INVALID: 404', 'https://www.uvm.edu/cals/directory']","['INVALID: 404', 'https://www.uvm.edu/rsenr/directory']",['https://med.uvm.edu/biochemistry/faculty'],['https://www.uvm.edu/cas/biology'],['https://www.uvm.edu/cems/mathstat'],['https://med.uvm.edu/mpb/faculty'],['https://www.uvm.edu/cas/biology'],['https://med.uvm.edu/mmg/faculty'],['https://med.uvm.edu/mmg/faculty'],['https://med.uvm.edu/mmg/faculty'],['https://med.uvm.edu/neurologicalsciences/faculty'],['https://med.uvm.edu/pharmacology/faculty'],['https://med.uvm.edu/pathologyandlaboratorymedicine'],['https://www.uvm.edu/cems/cs'],,['https://www.uvm.edu/cems/ebe'],,['https://www.uvm.edu/cems/cee'],['https://www.uvm.edu/cems/ebe'],,,['https://www.uvm.edu/cems/me'],"['INVALID: 403', 'https://www.uvm.edu/cas/geology']",,['https://www.uvm.edu/cnhs/nursing'],,,['https://www.uvm.edu/cems/mathstat'],['https://www.uvm.edu/cems/mathstat'],['https://www.uvm.edu/cems/mathstat'],,['https://www.uvm.edu/cas/chemistry'],"['INVALID: 404', 'https://www.uvm.edu/cas/physics']","['INVALID: 404', 'https://www.uvm.edu/cas/psychologicalscience']",,"['INVALID: 404', 'https://www.uvm.edu/cas/psychologicalscience']",['https://www.uvm.edu/cas/anthropology'],['https://www.uvm.edu/cas/economics'],"['INVALID: 404', 'https://www.uvm.edu/cas/politicalscience']",,['https://www.uvm.edu/cas/sociology'],"['INVALID: 404', 'https://www.uvm.edu/business/directory']",,,"['INVALID: 404', 'https://www.uvm.edu/cess/education']","['INVALID: 404', 'https://www.uvm.edu/cess/education']",['https://www.uvm.edu/cas/english'],['https://www.uvm.edu/cas/rll'],['https://www.uvm.edu/cas/history'],['https://www.uvm.edu/cas/philosophy'],"['INVALID: 404', 'https://www.uvm.edu/cas/musicanddance']","['INVALID: 404', 'https://www.uvm.edu/cals/communication']",['https://www.uvm.edu/cess/socialwork']
