University of South Carolina-Columbia,,['https://sc.edu/study/colleges_schools/artsandsciences/earth_ocean_and_environment/our_people/index.php'],"['INVALID', 'https://sc.edu/study/colleges_schools/artsandsciences/chemistry_and_biochemistry/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],"['https://sc.edu/study/colleges_schools/public_health/faculty-staff/index.php', 'https://sc.edu/study/colleges_schools/artsandsciences/statistics/our_people/index.php', 'https://sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],"['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php', 'https://sc.edu/study/colleges_schools/public_health/faculty-staff/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],"['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php', 'https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php']",['https://sc.edu/study/colleges_schools/pharmacy/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/biological_sciences/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/mechanical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/biomedical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/chemical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/civil_and_environmental_engineering/our_people/index.php'],"['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/electrical_engineering/our_people/index.php', 'https://sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php']","['INVALID', 'https://sc.edu/study/colleges_schools/engineering_and_computing/departments/industrial_engineering/our_people/index.php']",,['https://sc.edu/study/colleges_schools/engineering_and_computing/departments/mechanical_engineering/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/earth_ocean_and_environment/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/earth_ocean_and_environment/our_people/index.php'],['https://sc.edu/study/colleges_schools/nursing/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/pharmacy/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/public_health/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/mathematics/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/mathematics/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/statistics/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/physics_and_astronomy/our_people/index.php'],"['INVALID', 'https://sc.edu/study/colleges_schools/artsandsciences/chemistry_and_biochemistry/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/physics_and_astronomy/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/psychology/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/anthropology/our_people/index.php'],"['INVALID', 'https://sc.edu/study/colleges_schools/artsandsciences/economics/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/political_science/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/political_science/our_people/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/sociology/our_people/index.php'],['https://sc.edu/study/colleges_schools/moore/directory/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/education/faculty-staff/index.php'],['https://sc.edu/study/colleges_schools/artsandsciences/english_language_and_literature/our_people/index.php'],"['INVALID', 'https://sc.edu/study/colleges_schools/artsandsciences/languages_literatures_and_cultures/our_people/index.php']",['https://sc.edu/study/colleges_schools/artsandsciences/history/our_people/index.php'],"['https://sc.edu/study/colleges_schools/artsandsciences/philosophy/our_people/index.php', 'https://sc.edu/study/colleges_schools/artsandsciences/religious_studies/our_people/index.php']",['https://sc.edu/study/colleges_schools/music/faculty-staff/index.php'],"['INVALID', 'https://sc.edu/study/colleges_schools/cic/journalism_and_mass_communications/faculty-staff/index.php']",['https://sc.edu/study/colleges_schools/socialwork/faculty-staff/index.php']
University of South Florida,,['https://www.usf.edu/arts-sciences/departments/geosciences/people/index.aspx'],['https://health.usf.edu/medicine/molecularmedicine/faculty'],"['INVALID', 'https://www.usf.edu/arts-sciences/departments/integrative-biology/people/index.aspx']",['https://health.usf.edu/publichealth/epibio/faculty'],"['INVALID', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx']","['INVALID', 'https://www.usf.edu/arts-sciences/departments/integrative-biology/people/index.aspx', 'https://health.usf.edu/publichealth/epibio/faculty']","['INVALID', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx', 'https://health.usf.edu/medicine/molecularmedicine/faculty']","['INVALID', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx']","['INVALID', 'https://www.usf.edu/arts-sciences/departments/molecular-biosciences/people/index.aspx', 'https://health.usf.edu/medicine/molecularmedicine/faculty']",['https://health.usf.edu/medicine/psychiatry/faculty'],['https://health.usf.edu/medicine/mpp/faculty'],"['https://health.usf.edu/medicine/mpp/faculty', 'https://health.usf.edu/medicine/pathology/faculty']",['https://www.usf.edu/engineering/cse/people/index.aspx'],,"['INVALID', 'https://www.usf.edu/engineering/med/people/index.aspx']","['INVALID', 'https://www.usf.edu/engineering/cbe/people/index.aspx']","['INVALID', 'https://www.usf.edu/engineering/cee/people/index.aspx']","['INVALID', 'https://www.usf.edu/engineering/ee/people/index.aspx']",['https://www.usf.edu/engineering/imse/people/index.aspx'],"['INVALID', 'https://www.usf.edu/engineering/cbe/people/index.aspx']",['https://www.usf.edu/engineering/me/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/geosciences/people/index.aspx'],['https://www.usf.edu/marine-science/faculty/index.aspx'],['https://health.usf.edu/nursing/faculty'],['https://health.usf.edu/pharmacy/faculty'],['https://health.usf.edu/publichealth/facultystaff'],['https://www.usf.edu/arts-sciences/departments/mathematics-statistics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/mathematics-statistics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/mathematics-statistics/people/index.aspx'],,"['INVALID', 'https://www.usf.edu/arts-sciences/departments/chemistry/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/physics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/psychology/people/index.aspx'],"['INVALID', 'https://www.usf.edu/cbcs/rmhc/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/psychology/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/anthropology/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/economics/people/index.aspx'],['https://www.usf.edu/arts-sciences/departments/school-of-interdisciplinary-global-studies/people/index.aspx'],"['INVALID', 'https://www.usf.edu/arts-sciences/schools/public-affairs/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/sociology/people/index.aspx'],"['INVALID', 'https://www.usf.edu/business/contacts/faculty.aspx']","['INVALID', 'https://www.usf.edu/education/areas-of-study/educational-leadership/faculty.aspx']","['INVALID', 'https://www.usf.edu/education/areas-of-study/measurement-and-research/faculty.aspx']","['INVALID', 'https://www.usf.edu/education/teaching-learning/faculty.aspx']","['INVALID', 'https://www.usf.edu/education/faculty-staff.aspx']",['https://www.usf.edu/arts-sciences/departments/english/people/index.aspx'],"['INVALID', 'https://www.usf.edu/arts-sciences/departments/world-languages/people/index.aspx']",['https://www.usf.edu/arts-sciences/departments/history/people/index.aspx'],"['INVALID', 'https://www.usf.edu/arts-sciences/departments/philosophy/people/index.aspx', 'https://www.usf.edu/arts-sciences/departments/religious-studies/people/index.aspx']","['INVALID', 'https://www.usf.edu/arts/music/faculty/index.aspx', 'INVALID', 'https://www.usf.edu/arts/theatre-dance/faculty/index.aspx']",['https://www.usf.edu/arts-sciences/departments/communication/people/index.aspx'],"['INVALID', 'https://www.usf.edu/arts-sciences/schools/public-affairs/people/index.aspx', 'INVALID', 'https://www.usf.edu/cbcs/social-work/people/index.aspx']"
University of Southern California,,,['https://dornsife.usc.edu/chemistry/faculty/'],['https://dornsife.usc.edu/bisc/faculty/'],['https://dornsife.usc.edu/mcb/faculty/'],['https://keck.usc.edu/integrative-anatomical-sciences/faculty/'],"['INVALID', 'https://dornsife.usc.edu/eeb/faculty/', 'https://keck.usc.edu/population-public-health-sciences/faculty/']",['https://dornsife.usc.edu/mcb/faculty/'],['https://keck.usc.edu/molecular-microbiology-and-immunology/faculty/'],['https://dornsife.usc.edu/mcb/faculty/'],['https://ngp.usc.edu/faculty/'],['https://mann.usc.edu/faculty/'],['https://keck.usc.edu/pathology/faculty/'],['https://www.cs.usc.edu/directory/'],['https://ame.usc.edu/directory/'],['https://bme.usc.edu/directory/'],['https://chems.usc.edu/directory/'],['https://cee.usc.edu/directory/'],"['INVALID', 'https://ece.usc.edu/directory/']",['https://ise.usc.edu/directory/'],['https://chems.usc.edu/directory/'],['https://ame.usc.edu/directory/'],['https://dornsife.usc.edu/earth/people/'],"['https://dornsife.usc.edu/wrigley/people/', 'https://dornsife.usc.edu/earth/people/']","['INVALID', 'https://dworakpeck.usc.edu/nursing/faculty']",['https://mann.usc.edu/faculty/'],['https://keck.usc.edu/population-public-health-sciences/faculty/'],['https://dornsife.usc.edu/mathematics/faculty/'],['https://dornsife.usc.edu/mathematics/faculty/'],,"['INVALID', 'https://dornsife.usc.edu/physics-astronomy/people/']",['https://dornsife.usc.edu/chemistry/faculty/'],"['INVALID', 'https://dornsife.usc.edu/physics-astronomy/people/']",['https://dornsife.usc.edu/psyc/faculty/'],['https://dornsife.usc.edu/psyc/faculty/'],['https://dornsife.usc.edu/psyc/faculty/'],['https://dornsife.usc.edu/anth/faculty/'],['https://dornsife.usc.edu/econ/faculty/'],"['INVALID', 'https://dornsife.usc.edu/posc/faculty/', 'INVALID', 'https://dornsife.usc.edu/ir/faculty/']","['INVALID', 'https://priceschool.usc.edu/faculty-and-research/faculty-directory/']",['https://dornsife.usc.edu/soci/faculty/'],['https://www.marshall.usc.edu/people/faculty'],"['INVALID', 'https://rossier.usc.edu/faculty/']","['INVALID', 'https://rossier.usc.edu/faculty/']","['INVALID', 'https://rossier.usc.edu/faculty/']","['INVALID', 'https://rossier.usc.edu/faculty/']",['https://dornsife.usc.edu/english/faculty/'],['https://dornsife.usc.edu/ealc/faculty/'],"['INVALID', 'https://dornsife.usc.edu/history/faculty/']","['INVALID', 'https://dornsife.usc.edu/philosophy/faculty/', 'https://dornsife.usc.edu/religion/faculty/']","['https://music.usc.edu/faculty/', 'https://dramaticarts.usc.edu/faculty/']",['https://annenberg.usc.edu/communication/faculty'],"['INVALID', 'https://priceschool.usc.edu/faculty-and-research/faculty-directory/', 'INVALID', 'https://dworakpeck.usc.edu/faculty']"
University of Southern Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas Southwestern Medical Center,,,"['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/biochemistry/faculty/', 'https://www.utsouthwestern.edu/education/medical-school/departments/biophysics/faculty/']",,"['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/bioinformatics/faculty/', 'INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/']","['https://www.utsouthwestern.edu/education/medical-school/departments/cell-biology/faculty/', 'INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/developmental-biology/faculty/']","['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/', 'INVALID', 'https://www.utsouthwestern.edu/education/public-health/faculty/']","['INVALID', 'https://www.utsouthwestern.edu/education/graduate-school/programs/genetics-development-disease/faculty/']","['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/microbiology/faculty/', 'https://www.utsouthwestern.edu/education/medical-school/departments/immunology/faculty/']","['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/molecular-biology/faculty/']","['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/neuroscience/faculty/']",['https://www.utsouthwestern.edu/education/medical-school/departments/pharmacology/faculty/'],"['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/physiology/faculty/', 'https://www.utsouthwestern.edu/education/medical-school/departments/pathology/faculty/', 'INVALID', 'https://www.utsouthwestern.edu/education/graduate-school/programs/cancer-biology/faculty/']",,,"['INVALID', 'https://www.utsouthwestern.edu/education/graduate-school/programs/biomedical-engineering/faculty/']",,,,,,,,,,,"['INVALID', 'https://www.utsouthwestern.edu/education/public-health/faculty/']",,,"['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/']",,,,,,,,,,,"['INVALID', 'https://www.utsouthwestern.edu/education/medical-school/departments/population-data-sciences/faculty/']",,,,,,,,,,,,
University of Toledo,,['https://www.utoledo.edu/nsm/envsciences/'],['https://www.utoledo.edu/med/depts/biochemistry-and-cancer-biology/'],['https://www.utoledo.edu/nsm/biological-sciences/'],,,['https://www.utoledo.edu/nsm/biological-sciences/'],['https://www.utoledo.edu/nsm/biological-sciences/'],['https://www.utoledo.edu/med/depts/medical-microbiology-immunology/'],['https://www.utoledo.edu/nsm/biological-sciences/'],['https://www.utoledo.edu/med/depts/neurosciences/'],['https://www.utoledo.edu/med/depts/physiology-and-pharmacology/'],"['https://www.utoledo.edu/med/depts/physiology-and-pharmacology/', 'https://www.utoledo.edu/med/depts/pathology/', 'https://www.utoledo.edu/med/depts/biochemistry-and-cancer-biology/']",['https://www.utoledo.edu/engineering/electrical-engineering-computer-science/'],,['https://www.utoledo.edu/engineering/bioengineering/'],['https://www.utoledo.edu/engineering/chemical-engineering/'],['https://www.utoledo.edu/engineering/civil-environmental-engineering/'],['https://www.utoledo.edu/engineering/electrical-engineering-computer-science/'],['https://www.utoledo.edu/engineering/mechanical-industrial-manufacturing-engineering/'],['https://www.utoledo.edu/engineering/mechanical-industrial-manufacturing-engineering/'],['https://www.utoledo.edu/engineering/mechanical-industrial-manufacturing-engineering/'],['https://www.utoledo.edu/nsm/envsciences/'],['https://www.utoledo.edu/nsm/lec/'],['https://www.utoledo.edu/nursing/'],['https://www.utoledo.edu/pharmacy/'],,['https://www.utoledo.edu/nsm/mathematics-and-statistics/'],['https://www.utoledo.edu/nsm/mathematics-and-statistics/'],['https://www.utoledo.edu/nsm/mathematics-and-statistics/'],['https://www.utoledo.edu/nsm/physics-astronomy/'],['https://www.utoledo.edu/nsm/chemistry/'],['https://www.utoledo.edu/nsm/physics-astronomy/'],['https://www.utoledo.edu/al/psychology/'],,['https://www.utoledo.edu/al/psychology/'],['https://www.utoledo.edu/al/sociology-anthropology/'],['https://www.utoledo.edu/al/economics/'],['https://www.utoledo.edu/al/political-science/'],['https://www.utoledo.edu/al/political-science/'],['https://www.utoledo.edu/al/sociology-anthropology/'],['https://www.utoledo.edu/business/'],,,,,['https://www.utoledo.edu/al/english/'],,['https://www.utoledo.edu/al/history/'],['https://www.utoledo.edu/al/philosophy/'],"['https://www.utoledo.edu/al/music/', 'https://www.utoledo.edu/al/theatre-and-film/']",['https://www.utoledo.edu/al/communication/'],['https://www.utoledo.edu/al/political-science/']
University of Utah,,,"['INVALID', 'https://biochem.utah.edu']","['INVALID', 'https://www.biology.utah.edu']","['INVALID', 'https://uofuhealth.utah.edu/biomedical-informatics', 'INVALID', 'https://uofuhealth.utah.edu/population-health-sciences']","['INVALID', 'https://uofuhealth.utah.edu/neurobiology']","['INVALID', 'https://www.biology.utah.edu', 'https://medicine.utah.edu/internal-medicine/epidemiology']","['INVALID', 'https://uofuhealth.utah.edu/human-genetics']",,,"['INVALID', 'https://uofuhealth.utah.edu/neurobiology']",['https://pharmacy.utah.edu/pharmtox'],"['INVALID', 'https://uofuhealth.utah.edu/pathology', 'INVALID', 'https://uofuhealth.utah.edu/oncological-sciences']","['INVALID', 'https://www.cs.utah.edu']",,"['INVALID', 'https://www.bme.utah.edu']","['INVALID', 'https://www.che.utah.edu']","['INVALID', 'https://www.cee.utah.edu']","['INVALID', 'https://www.ece.utah.edu']",,"['INVALID', 'https://www.mse.utah.edu', 'INVALID', 'https://www.mining.utah.edu']","['INVALID', 'https://www.mech.utah.edu']","['INVALID', 'https://www.earth.utah.edu']","['INVALID', 'https://www.atmos.utah.edu']","['INVALID', 'https://nursing.utah.edu']","['INVALID', 'https://pharmacy.utah.edu/molecular-pharmaceutics']",['https://medicine.utah.edu/dfpm/public-health'],"['INVALID', 'https://www.math.utah.edu']","['INVALID', 'https://www.math.utah.edu']",,"['INVALID', 'https://www.physics.utah.edu']","['INVALID', 'https://chem.utah.edu']","['INVALID', 'https://www.physics.utah.edu']","['INVALID', 'https://psych.utah.edu']","['INVALID', 'https://ed-psych.utah.edu']","['INVALID', 'https://psych.utah.edu']","['INVALID', 'https://anthro.utah.edu']","['INVALID', 'https://economics.utah.edu']","['INVALID', 'https://politicalscience.utah.edu']","['INVALID', 'https://publicpolicy.utah.edu']","['INVALID', 'https://sociology.utah.edu']","['INVALID', 'https://eccles.utah.edu']","['INVALID', 'https://elp.utah.edu']","['INVALID', 'https://ed-psych.utah.edu']","['INVALID', 'https://uite.utah.edu']","['INVALID', 'https://ecs.utah.edu']","['INVALID', 'https://english.utah.edu']","['INVALID', 'https://languages.utah.edu']","['INVALID', 'https://history.utah.edu']","['INVALID', 'https://philosophy.utah.edu', 'INVALID', 'https://religious-studies.utah.edu']","['INVALID', 'https://music.utah.edu']","['INVALID', 'https://communication.utah.edu']","['INVALID', 'https://mpa.utah.edu', 'INVALID', 'https://socialwork.utah.edu']"
University of Vermont,"['INVALID', 'https://www.uvm.edu/cals/directory']","['INVALID', 'https://www.uvm.edu/rsenr/directory']",['https://med.uvm.edu/biochemistry/faculty'],['https://www.uvm.edu/cas/biology'],['https://www.uvm.edu/cems/mathstat'],['https://med.uvm.edu/mpb/faculty'],['https://www.uvm.edu/cas/biology'],['https://med.uvm.edu/mmg/faculty'],['https://med.uvm.edu/mmg/faculty'],['https://med.uvm.edu/mmg/faculty'],['https://med.uvm.edu/neurologicalsciences/faculty'],['https://med.uvm.edu/pharmacology/faculty'],['https://med.uvm.edu/pathologyandlaboratorymedicine'],['https://www.uvm.edu/cems/cs'],,['https://www.uvm.edu/cems/ebe'],,['https://www.uvm.edu/cems/cee'],['https://www.uvm.edu/cems/ebe'],,,['https://www.uvm.edu/cems/me'],"['INVALID', 'https://www.uvm.edu/cas/geology']",,['https://www.uvm.edu/cnhs/nursing'],,,['https://www.uvm.edu/cems/mathstat'],['https://www.uvm.edu/cems/mathstat'],['https://www.uvm.edu/cems/mathstat'],,['https://www.uvm.edu/cas/chemistry'],"['INVALID', 'https://www.uvm.edu/cas/physics']","['INVALID', 'https://www.uvm.edu/cas/psychologicalscience']",,"['INVALID', 'https://www.uvm.edu/cas/psychologicalscience']",['https://www.uvm.edu/cas/anthropology'],['https://www.uvm.edu/cas/economics'],"['INVALID', 'https://www.uvm.edu/cas/politicalscience']",,['https://www.uvm.edu/cas/sociology'],"['INVALID', 'https://www.uvm.edu/business/directory']",,,"['INVALID', 'https://www.uvm.edu/cess/education']","['INVALID', 'https://www.uvm.edu/cess/education']",['https://www.uvm.edu/cas/english'],['https://www.uvm.edu/cas/rll'],['https://www.uvm.edu/cas/history'],['https://www.uvm.edu/cas/philosophy'],"['INVALID', 'https://www.uvm.edu/cas/musicanddance']","['INVALID', 'https://www.uvm.edu/cals/communication']",['https://www.uvm.edu/cess/socialwork']
University of Virginia-Main Campus,,"['INVALID', 'https://evsc.virginia.edu/people/faculty']","['INVALID', 'https://med.virginia.edu/biochemistry/primary-faculty/', 'INVALID', 'https://med.virginia.edu/molecular-physiology-and-biological-physics/faculty/']","['INVALID', 'https://biology.as.virginia.edu/people/faculty']","['INVALID', 'https://med.virginia.edu/public-health-sciences/faculty/']","['INVALID', 'https://med.virginia.edu/cell-biology/faculty/']","['INVALID', 'https://biology.as.virginia.edu/people/faculty', 'INVALID', 'https://evsc.virginia.edu/people/faculty', 'INVALID', 'https://med.virginia.edu/public-health-sciences/faculty/']","['INVALID', 'https://med.virginia.edu/biochemistry/primary-faculty/', 'https://med.virginia.edu/cphg/people/faculty/']","['INVALID', 'https://med.virginia.edu/microbiology-immunology-and-cancer-biology/faculty/']","['INVALID', 'https://med.virginia.edu/molecular-physiology-and-biological-physics/faculty/']",['https://med.virginia.edu/neuroscience/faculty/'],"['INVALID', 'https://med.virginia.edu/pharmacology/faculty/']","['INVALID', 'https://med.virginia.edu/molecular-physiology-and-biological-physics/faculty/', 'https://med.virginia.edu/pathology/faculty/', 'INVALID', 'https://med.virginia.edu/microbiology-immunology-and-cancer-biology/faculty/']","['INVALID', 'https://cs.virginia.edu/people/faculty']","['INVALID', 'https://engineering.virginia.edu/departments/mechanical-and-aerospace-engineering/faculty']","['INVALID', 'https://engineering.virginia.edu/departments/biomedical-engineering/faculty']","['INVALID', 'https://engineering.virginia.edu/departments/chemical-engineering/faculty']",['https://engineering.virginia.edu/departments/civil-and-environmental-engineering/faculty'],"['INVALID', 'https://ece.virginia.edu/faculty']",['https://engineering.virginia.edu/departments/systems-and-information-engineering/faculty'],['https://engineering.virginia.edu/departments/materials-science-and-engineering/faculty'],"['INVALID', 'https://engineering.virginia.edu/departments/mechanical-and-aerospace-engineering/faculty']","['INVALID', 'https://evsc.virginia.edu/people/faculty']","['INVALID', 'https://evsc.virginia.edu/people/faculty']",['https://nursing.virginia.edu/people/faculty/'],,"['INVALID', 'https://med.virginia.edu/public-health-sciences/faculty/']","['INVALID', 'https://engineering.virginia.edu/departments/applied-mathematics/faculty']","['INVALID', 'https://math.virginia.edu/people/faculty']","['INVALID', 'https://statistics.virginia.edu/people/faculty']","['INVALID', 'https://astronomy.virginia.edu/people/faculty']","['INVALID', 'https://chemistry.virginia.edu/people/faculty']","['INVALID', 'https://physics.virginia.edu/people/faculty']","['INVALID', 'https://psychology.as.virginia.edu/people/faculty']","['INVALID', 'https://education.virginia.edu/directory']","['INVALID', 'https://psychology.as.virginia.edu/people/faculty']","['INVALID', 'https://anthropology.as.virginia.edu/people/faculty']",['https://economics.virginia.edu/people'],['https://politics.virginia.edu/people'],"['INVALID', 'https://batten.virginia.edu/faculty-research/faculty-directory']","['INVALID', 'https://sociology.as.virginia.edu/people/faculty']","['https://www.darden.virginia.edu/faculty-research/directory', 'INVALID', 'https://www.commerce.virginia.edu/faculty-and-research/faculty-directory']","['INVALID', 'https://education.virginia.edu/directory']","['INVALID', 'https://education.virginia.edu/directory']","['INVALID', 'https://education.virginia.edu/directory']","['INVALID', 'https://education.virginia.edu/directory']","['INVALID', 'https://english.virginia.edu/people/faculty']","['INVALID', 'https://french.virginia.edu/people/faculty']","['INVALID', 'https://history.virginia.edu/people/faculty']","['INVALID', 'https://philosophy.virginia.edu/people/faculty', 'INVALID', 'https://religiousstudies.as.virginia.edu/people/faculty']","['INVALID', 'https://music.virginia.edu/people', 'INVALID', 'https://drama.virginia.edu/people/faculty']","['INVALID', 'https://mediastudies.as.virginia.edu/people/faculty']",
University of Washington-Seattle Campus,,"['INVALID', 'https://sefs.uw.edu/people/', 'INVALID', 'https://fish.uw.edu/people/faculty/']",['https://biochemistry.uw.edu/people/faculty/'],['https://www.biology.washington.edu/people/faculty'],"['https://www.biostat.washington.edu/people/faculty', 'https://www.gs.washington.edu/faculty/index.htm']","['INVALID', 'https://biostr.washington.edu/people/faculty']","['https://www.biology.washington.edu/people/faculty', 'https://epi.washington.edu/people/faculty']",['https://www.gs.washington.edu/faculty/index.htm'],"['INVALID', 'https://microbiology.washington.edu/people/faculty', 'INVALID', 'https://immunology.uw.edu/people/faculty']",['https://www.gs.washington.edu/faculty/index.htm'],"['INVALID', 'https://biostr.washington.edu/people/faculty', 'https://psych.uw.edu/people/faculty']","['INVALID', 'https://pharmacology.uw.edu/people/faculty/', 'https://deohs.washington.edu/faculty']","['INVALID', 'https://pathology.uw.edu/people/faculty']",['https://www.cs.washington.edu/people/faculty'],['https://www.aa.washington.edu/people/faculty'],"['INVALID', 'https://bioe.uw.edu/people/']","['INVALID', 'https://www.cheme.washington.edu/people/faculty']",['https://www.ce.washington.edu/people/faculty'],['https://www.ece.uw.edu/people/faculty/'],['https://ise.washington.edu/people/faculty'],['https://www.mse.washington.edu/people/faculty'],['https://www.me.washington.edu/people/faculty'],"['INVALID', 'https://ess.uw.edu/people/faculty/']","['INVALID', 'https://fish.uw.edu/people/faculty/', 'https://atmos.uw.edu/people/faculty/']",['https://nursing.uw.edu/people/faculty/'],"['INVALID', 'https://sop.washington.edu/people/']",['https://sph.washington.edu/faculty'],['https://amath.washington.edu/people/faculty'],['https://math.washington.edu/people/faculty'],"['INVALID', 'https://stat.uw.edu/people/faculty']",['https://astro.washington.edu/people/faculty'],['https://chem.washington.edu/people/faculty'],['https://phys.washington.edu/people/faculty'],['https://psych.uw.edu/people/faculty'],"['INVALID', 'https://education.uw.edu/people/faculty']",['https://psych.uw.edu/people/faculty'],['https://anthropology.washington.edu/people/faculty'],['https://econ.washington.edu/people/faculty'],['https://www.polisci.washington.edu/people/faculty'],"['INVALID', 'https://evans.uw.edu/people/']",['https://soc.washington.edu/people/faculty'],['https://foster.uw.edu/faculty-research/directory/'],"['INVALID', 'https://education.uw.edu/people/faculty']","['INVALID', 'https://education.uw.edu/people/faculty']","['INVALID', 'https://education.uw.edu/people/faculty']","['INVALID', 'https://education.uw.edu/people/faculty']",['https://english.washington.edu/people/faculty'],['https://asian.washington.edu/people/faculty'],['https://history.washington.edu/people/faculty'],"['INVALID', 'https://philosophy.washington.edu/people/faculty']","['https://music.washington.edu/people/faculty', 'https://drama.washington.edu/people/faculty']",['https://com.uw.edu/people/faculty'],"['INVALID', 'https://socialwork.uw.edu/faculty-staff-directory']"
